DELHI
DELHI,GOW,G8 339,A320,Daily,1815,2015,
DELHI,GOW,G8 341,A320,Daily,1945,2200,
DELHI,GOW,G8 343,A320,Daily,2050,2255,
DELHI,GOW,G8 345,A320,Daily,2200,0005,
GOA,GOW,G8 375,A320,Daily,0525,0625,
GOA,GOW,G8 377,A320,Daily,1215,1300,
GOA,GOW,G8 371,A320,Daily,1455,1600,
GOA,GOW,G8 373,A320,Daily,1520,1650,
GOA,GOW,G8 379,A320,Daily,2215,2325,
JAIPUR,GOW,G8 393,A320,Daily,0550,0735,
JAIPUR,GOW,G8 391,A320,Daily,1515,1700,
JAMMU,GOW,G8 387,A320,Daily,1055,1335,
KOLKATA,GOW,G8 244,A320,Daily,1540,1940,1
KOLKATA,GOW,G8 142,A320,Daily,1845,2245,1
LUCKNOW,GOW,G8 395,A320,Daily,0930,1140,
LUCKNOW,GOW,G8 397,A320,Daily,1450,1710,
NAGPUR,GOW,G8 142,A320,Daily,1845,2025,
PATNA,GOW,G8 385,A320,Daily,1115,1345,
PORT BLAIR,GOW,G8 305,A320,Daily,0550,1025,1
RANCHI,GOW,G8 385,A320,Daily,1115,1505,1
SRINAGAR,GOW,G8 387,A320,Daily,1055,1450,1
NAGPUR
BANGALORE,GOW,G8 284,A320,Daily,2050,2355,1
KOLKATA,GOW,G8 283,A320,Daily,0920,1105,
KOLKATA,GOW,G8 142,A320,Daily,2055,2245,
MUMBAI,GOW,G8 141,A320,Daily,0820,0955,
PUNE,GOW,G8 284,A320,Daily,2050,2205,
PATNA
DELHI,GOW,G8 144,A320,Daily,1300,1445,
DELHI,GOW,G8 150,A320,Daily,1730,1915,
KOLKATA,GOW,G8 542,A320,1357,1640,1745,
MUMBAI,GOW,G8 385,A320,Daily,1415,1750,1
RANCHI,GOW,G8 385,A320,Daily,1415,1505,
PORT BLAIR
CHENNAI,GOW,G8 304,A320,Daily,1055,1310,
DELHI,GOW,G8 102,A320,Daily,1125,1650,1
KOLKATA,GOW,G8 102,A320,Daily,1125,1350,
MUMBAI,GOW,G8 304,A320,Daily,1055,1535,1
PUNE
BANGALORE,GOW,G8 242,A320,Daily,1830,1955,
BANGALORE,GOW,G8 284,A320,Daily,2235,2355,
CHENNAI,GOW,G8 452,A320,Daily,2315,50,
DELHI,GOW,G8 174,A320,123457,1115,1320,
DELHI,GOW,G8 178,A320,Daily,2055,2300,
DELHI,GOW,G8 176,A320,Daily,2240,45,
KOLKATA,GOW,G8 283,A320,Daily,0735,1105,1
NAGPUR,GOW,G8 283,A320,Daily,0735,0850,
RANCHI
DELHI,GOW,G8 146,A320,Daily,0940,1130,
DELHI,GOW,G8 148,A320,Daily,2000,2150,
MUMBAI,GOW,G8 385,A320,Daily,1530,1750,
SRINAGAR
DELHI,GOW,G8 192,A320,Daily,0900,1020,
DELHI,GOW,G8 190,A320,Daily,1430,1555,
DELHI,GOW,G8 199,A320,Daily,1615,1735,
MUMBAI,GOW,G8 387,A320,Daily,1520,1815,
AGARTALA
BANGALORE,IND,6E 458,A320,Daily,1525,1955,1
DELHI,IND,6E 246,A320,Daily,1005,1355,1
GUWAHATI,IND,6E 458,A320,Daily,1525,1605,
HYDERABAD,IND,6E 458,A320,Daily,1525,2130,2
IMPHAL,IND,6E 358,A320,146,1335,1425,
KOLKATA,IND,6E 246,A320,Daily,1005,1100,
KOLKATA,IND,6E 457,A320,Daily,1225,1320,
KOLKATA,IND,6E 358,A320,146,1335,1610,1
KOLKATA,IND,6E 362,A320,2357,1510,1610,
AHMEDABAD
BAGDOGRA,IND,6E 434,A320,Daily,0545,1155,2
BANGALORE,IND,6E 434,A320,Daily,0545,1640,4
BANGALORE,IND,6E 531,A320,Daily,0855,1105,
BANGALORE,IND,6E 153,A320,Daily,2040,2245,
CHENNAI,IND,6E 238,A320,7,950,1210,
CHENNAI,IND,6E 238,A320,123456,1040,1305,
DELHI,IND,6E 158,A320,Daily,0620,0750,
DELHI,IND,6E 518,A320,Daily,0900,1035,
DELHI,IND,6E 136,A320,123457,1645,2200,2
DELHI,IND,6E 162,A320,Daily,1835,2010,
DELHI,IND,6E 166,A320,Daily,1945,2120,
GOA,IND,6E 161,A320,Daily,1415,1600,
GUWAHATI,IND,6E 434,A320,Daily,0545,1030,1
HYDERABAD,IND,6E 371,A320,Daily,1930,2115,
JAIPUR,IND,6E 237,A320,Daily,1655,1805,
KOLKATA,IND,6E 434,A320,Daily,0545,1335,3
KOLKATA,IND,6E 145,A320,Daily,0645,0920,
KOLKATA,IND,6E 135,A320,123457,1555,1835,
KOLKATA,IND,6E 135,A320,6,1650,1910,
KOLKATA,IND,6E 237,A320,Daily,1655,2045,1
MUMBAI,IND,6E 434,A320,Daily,0545,0650,
MUMBAI,IND,6E 242,A320,Daily,0815,0925,
MUMBAI,IND,6E 214,A320,Daily,0930,1045,
MUMBAI,IND,6E 172,A320,123456,1350,1445,
MUMBAI,IND,6E 216,A320,Daily,1755,1910,
NAGPUR,IND,6E 136,A320,123457,1645,1945,1
PUNE,IND,6E 136,A320,123457,1645,1755,
BAGDOGRA
AHMEDABAD,IND,6E 433,A320,Daily,1615,2320,2
BANGALORE,IND,6E 434,A320,Daily,1230,1640,1
CHENNAI,IND,6E 534,A320,Daily,1700,2050,1
DELHI,IND,6E 472,A320,Daily,1215,1435,
GUWAHATI,IND,6E 433,A320,Daily,1615,1710,
KOLKATA,IND,6E 434,A320,Daily,1230,1335,
KOLKATA,IND,6E 534,A320,Daily,1700,1800,
MUMBAI,IND,6E 433,A320,Daily,1615,2120,1
BANGALORE
AGARTALA,IND,6E 457,A320,Daily,0740,1155,1
AHMEDABAD,IND,6E 532,A320,Daily,0615,0825,
AHMEDABAD,IND,6E 433,A320,Daily,1110,2320,4
AHMEDABAD,IND,6E 166,A320,Daily,1710,1915,
BAGDOGRA,IND,6E 433,A320,Daily,1110,1545,1
BHUBANESHWAR,IND,6E 266,A320,Daily,0640,945,1
BHUBANESHWAR,IND,6E 492,A320,2357,1145,1455,1
BHUBANESHWAR,IND,6E 491,A320,146,1145,1340,
CHANDIGARH,IND,6E 464,A320,Daily,0920,1400,1
CHANDIGARH,IND,6E 477,A320,Daily,1000,1255,
CHENNAI,IND,6E 233,A320,Daily,0625,0725,
CHENNAI,IND,6E 277,A320,Daily,1905,1950,
COCHIN,IND,6E 413,A320,Daily,0835,0935,
COCHIN,IND,6E 407,A320,6,1300,1410,
COCHIN,IND,6E 407,A320,13457,1310,1410,
COCHIN,IND,6E 425,A320,Daily,1920,2020,
DELHI,IND,6E 132,A320,Daily,0605,0840,
DELHI,IND,6E 435,A320,Daily,0625,1130,2
DELHI,IND,6E 126,A320,Daily,0725,1010,
DELHI,IND,6E 508,A320,Daily,0805,1050,
DELHI,IND,6E 118,A320,Daily,0940,1230,
DELHI,IND,6E 102,A320,123457,950,1400,1
DELHI,IND,6E 108,A320,6,1100,1345,
DELHI,IND,6E 146,A320,134567,1325,1610,
DELHI,IND,6E 406,A320,134567,1700,2100,1
DELHI,IND,6E 166,A320,Daily,1710,2120,1
DELHI,IND,6E 122,A320,Daily,1710,1955,
DELHI,IND,6E 112,A320,Daily,1815,2055,
DELHI,IND,6E 114,A320,Daily,1955,2235,
DELHI,IND,6E 106,A320,Daily,2050,2340,
GOA,IND,6E 498,A320,Daily,0630,0740,
GOA,IND,6E 345,A320,134567,1255,1405,
GUWAHATI,IND,6E 457,A320,Daily,0740,1040,
GUWAHATI,IND,6E 433,A320,Daily,1110,1710,2
HYDERABAD,IND,6E 266,A320,Daily,0640,0745,
HYDERABAD,IND,6E 356,A320,Daily,0820,0925,
HYDERABAD,IND,6E 262,A320,Daily,1220,1320,
HYDERABAD,IND,6E 466,A320,Daily,1545,1645,
HYDERABAD,IND,6E 152,A320,Daily,1750,1845,
HYDERABAD,IND,6E 458,A320,Daily,2025,2130,
HYDERABAD,IND,6E 412,A320,Daily,2220,2320,
INDORE,IND,6E 435,A320,Daily,0625,935,1
INDORE,IND,6E 339,A320,Daily,0635,1640,4
JAIPUR,IND,6E 469,A320,Daily,1720,1945,
JAIPUR,IND,6E 152,A320,Daily,1750,2120,1
KOLKATA,IND,6E 339,A320,Daily,0635,0905,
KOLKATA,IND,6E 457,A320,Daily,0740,1320,2
KOLKATA,IND,6E 344,A320,Daily,0845,1110,
KOLKATA,IND,6E 433,A320,Daily,1110,1340,
KOLKATA,IND,6E 422,A320,2,1215,1455,
KOLKATA,IND,6E 422,A320,134567,1225,1455,
KOLKATA,IND,6E 349,A320,134567,1740,2000,
KOLKATA,IND,6E 378,A320,Daily,1850,2115,
KOLKATA,IND,6E 277,A320,Daily,1905,2240,1
LUCKNOW,IND,6E 339,A320,Daily,0635,1215,2
LUCKNOW,IND,6E 163,A320,Daily,1120,1340,
MUMBAI,IND,6E 456,A320,Daily,0520,0655,
MUMBAI,IND,6E 482,A320,Daily,0605,0725,
MUMBAI,IND,6E 339,A320,Daily,0635,1450,3
MUMBAI,IND,6E 424,A320,Daily,0735,0920,
MUMBAI,IND,6E 464,A320,Daily,0920,1115,
MUMBAI,IND,6E 452,A320,Daily,1025,1205,
MUMBAI,IND,6E 433,A320,Daily,1110,2120,3
MUMBAI,IND,6E 414,A320,2,1220,1400,
MUMBAI,IND,6E 414,A320,134567,1245,1420,
MUMBAI,IND,6E 462,A320,Daily,1535,1705,
MUMBAI,IND,6E 426,A320,Daily,1805,1940,
MUMBAI,IND,6E 474,A320,Daily,2130,2310,
NAGPUR,IND,6E 435,A320,Daily,0625,0805,
PATNA,IND,6E 339,A320,Daily,0635,1045,1
PUNE,IND,6E 408,A320,Daily,0535,0655,
PUNE,IND,6E 102,A320,123457,950,1115,
PUNE,IND,6E 406,A320,134567,1700,1820,
PUNE,IND,6E 104,A320,Daily,2000,2120,
RAIPUR,IND,6E 466,A320,Daily,1545,1825,1
RANCHI,IND,6E 344,A320,Daily,0845,1255,1
SRINAGAR,IND,6E 435,A320,Daily,0625,1335,3
SRINAGAR,IND,6E 477,A320,Daily,1000,1425,1
TRIVANDRUM,IND,6E 379,A320,Daily,0920,1030,
TRIVANDRUM,IND,6E 561,A320,Daily,2015,2125,
VARANASI,IND,6E 118,A320,Daily,0940,1420,1
VIZAG,IND,6E 492,A320,2357,1145,1315,
VIZAG,IND,6E 491,A320,146,1145,1510,1
BHUBANESHWAR
BANGALORE,IND,6E 491,A320,146,1410,1720,1
BANGALORE,IND,6E 492,A320,2357,1525,1720,
BANGALORE,IND,6E 265,A320,Daily,1905,2220,1
CHENNAI,IND,6E 512,A320,Daily,1330,1625,1
COIMBATORE,IND,6E 293,A320,Daily,0850,1345,1
DELHI,IND,6E 256,A320,Daily,0930,1150,
DELHI,IND,6E 258,A320,Daily,1855,2115,
DELHI,IND,6E 368,A320,Daily,2125,2335,
HYDERABAD,IND,6E 263,A320,Daily,1010,1145,
HYDERABAD,IND,6E 265,A320,Daily,1905,2040,
KOLKATA,IND,6E 511,A320,Daily,1025,1120,
KOLKATA,IND,6E 294,A320,Daily,1930,2030,
MUMBAI,IND,6E 293,A320,Daily,0850,1120,
MUMBAI,IND,6E 263,A320,Daily,1010,1340,1
MUMBAI,IND,6E 552,A320,Daily,1255,1520,
VIZAG,IND,6E 512,A320,Daily,1330,1430,
VIZAG,IND,6E 491,A320,146,1410,1510,
CHANDIGARH
BANGALORE,IND,6E 463,A320,Daily,1430,1915,1
BANGALORE,IND,6E 478,A320,Daily,1645,1945,
BHUBANESHWAR,IND,6E 264,A320,Daily,1220,1835,2
CHENNAI,IND,6E 483,A320,Daily,1750,2300,1
HYDERABAD,IND,6E 264,A320,Daily,1220,1635,1
MUMBAI,IND,6E 264,A320,Daily,1220,1435,
MUMBAI,IND,6E 463,A320,Daily,1430,1705,
MUMBAI,IND,6E 483,A320,Daily,1750,2015,
SRINAGAR,IND,6E 477,A320,Daily,1325,1425,
CHENNAI
AHMEDABAD,IND,6E 237,A320,Daily,1405,1625,
BAGDOGRA,IND,6E 503,A320,Daily,0755,1145,1
BANGALORE,IND,6E 271,A320,Daily,0915,1010,
BANGALORE,IND,6E 232,A320,Daily,2120,2210,
BHUBANESHWAR,IND,6E 511,A320,Daily,0715,1000,1
CHANDIGARH,IND,6E 432,A320,Daily,1230,1720,1
COCHIN,IND,6E 298,A320,Daily,0620,0730,
COCHIN,IND,6E 316,A320,Daily,1615,1905,1
COIMBATORE,IND,6E 375,A320,Daily,0630,0730,
COIMBATORE,IND,6E 285,A320,Daily,1005,1110,
DELHI,IND,6E 194,A320,Daily,0530,955,1
DELHI,IND,6E 276,A320,Daily,0645,0935,
DELHI,IND,6E 284,A320,Daily,0825,1105,
DELHI,IND,6E 285,A320,Daily,1005,1440,1
DELHI,IND,6E 603,A320,Daily,1120,1425,
DELHI,IND,6E 302,A320,26,1130,1510,1
DELHI,IND,6E 302,A320,13457,1545,1930,1
DELHI,IND,6E 316,A320,Daily,1615,2250,2
DELHI,IND,6E 605,A320,Daily,1650,1930,
DELHI,IND,6E 548,A320,Daily,1700,1955,
DELHI,IND,6E 286,A320,Daily,1900,2145,
DELHI,IND,6E 282,A320,Daily,2020,2320,
GOA,IND,6E 382,A320,Daily,1135,1425,1
GUWAHATI,IND,6E 292,A320,Daily,1330,1715,1
HYDERABAD,IND,6E 384,A320,Daily,0555,0710,
HYDERABAD,IND,6E 302,A320,26,1130,1230,
HYDERABAD,IND,6E 382,A320,Daily,1135,1240,
HYDERABAD,IND,6E 505,A320,Daily,1155,1410,
HYDERABAD,IND,6E 315,A320,Daily,1300,1400,
HYDERABAD,IND,6E 302,A320,13457,1545,1645,
HYDERABAD,IND,6E 386,A320,Daily,1825,1940,
JAIPUR,IND,6E 237,A320,Daily,1405,1805,1
JAIPUR,IND,6E 548,A320,Daily,1700,2115,1
KOLKATA,IND,6E 527,A320,Daily,0600,0805,
KOLKATA,IND,6E 511,A320,Daily,0715,1120,2
KOLKATA,IND,6E 503,A320,Daily,0755,1010,
KOLKATA,IND,6E 292,A320,Daily,1330,1540,
KOLKATA,IND,6E 237,A320,Daily,1405,2045,2
KOLKATA,IND,6E 277,A320,Daily,2030,2240,
MUMBAI,IND,6E 194,A320,Daily,0530,0715,
MUMBAI,IND,6E 298,A320,Daily,0620,955,1
MUMBAI,IND,6E 545,A320,Daily,0700,0850,
MUMBAI,IND,6E 428,A320,Daily,0900,1105,
MUMBAI,IND,6E 432,A320,Daily,1230,1425,
MUMBAI,IND,6E 278,A320,Daily,1725,1920,
PUNE,IND,6E 502,A320,6,810,0950,
PUNE,IND,6E 502,A320,123457,850,1030,
PUNE,IND,6E 301,A320,13457,1130,1305,
PUNE,IND,6E 385,A320,Daily,2150,2330,
RAIPUR,IND,6E 384,A320,Daily,0555,900,1
TRIVANDRUM,IND,6E 316,A320,Daily,1615,1740,
TRIVANDRUM,IND,6E 506,A320,Daily,1810,1925,
VIZAG,IND,6E 511,A320,Daily,0715,0825,
COCHIN
AHMEDABAD,IND,6E 215,A320,Daily,1335,1730,1
BANGALORE,IND,6E 422,A320,Daily,1010,1120,
BANGALORE,IND,6E 406,A320,134567,1525,1630,
BANGALORE,IND,6E 412,A320,Daily,2050,2150,
CHENNAI,IND,6E 315,A320,Daily,0955,1225,1
CHENNAI,IND,6E 297,A320,Daily,2135,2250,
DELHI,IND,6E 516,A320,Daily,0705,1010,
DELHI,IND,6E 314,A320,Daily,1245,1705,1
DELHI,IND,6E 406,A320,134567,1525,2100,2
DELHI,IND,6E 138,A320,Daily,1600,2050,1
DELHI,IND,6E 316,A320,Daily,1940,2250,
HYDERABAD,IND,6E 315,A320,Daily,0955,1400,2
HYDERABAD,IND,6E 314,A320,Daily,1245,1420,
HYDERABAD,IND,6E 412,A320,Daily,2050,2320,1
MUMBAI,IND,6E 298,A320,Daily,0805,0955,
MUMBAI,IND,6E 215,A320,Daily,1335,1545,
MUMBAI,IND,6E 138,A320,Daily,1600,1800,
PUNE,IND,6E 406,A320,134567,1525,1820,1
TRIVANDRUM,IND,6E 315,A320,Daily,0955,1040,
COIMBATORE
BHUBANESHWAR,IND,6E 294,A320,Daily,1415,1900,1
CHENNAI,IND,6E 286,A320,Daily,1730,1835,
CHENNAI,IND,6E 364,A320,Daily,2200,2315,
DELHI,IND,6E 285,A320,Daily,1140,1440,
DELHI,IND,6E 286,A320,Daily,1730,2145,1
KOLKATA,IND,6E 294,A320,Daily,1415,2030,2
MUMBAI,IND,6E 376,A320,Daily,0755,0950,
MUMBAI,IND,6E 294,A320,Daily,1415,1610,
DELHI
AGARTALA,IND,6E 273,A320,Daily,0610,935,1
AHMEDABAD,IND,6E 517,A320,Daily,0710,0835,
AHMEDABAD,IND,6E 135,A320,123457,1020,1525,2
AHMEDABAD,IND,6E 161,A320,Daily,1200,1335,
AHMEDABAD,IND,6E 153,A320,Daily,1835,2015,
AHMEDABAD,IND,6E 157,A320,Daily,2035,2205,
BAGDOGRA,IND,6E 471,A320,Daily,1440,1635,
BANGALORE,IND,6E 133,A320,Daily,0535,0815,
BANGALORE,IND,6E 109,A320,Daily,0625,0910,
BANGALORE,IND,6E 407,A320,6,800,1210,1
BANGALORE,IND,6E 115,A320,Daily,0805,1050,
BANGALORE,IND,6E 407,A320,13457,830,1235,1
BANGALORE,IND,6E 121,A320,2,915,1150,
BANGALORE,IND,6E 121,A320,134567,930,1215,
BANGALORE,IND,6E 141,A320,134567,1240,1515,
BANGALORE,IND,6E 105,A320,123457,1435,1835,1
BANGALORE,IND,6E 123,A320,6,1530,1815,
BANGALORE,IND,6E 119,A320,Daily,1650,1930,
BANGALORE,IND,6E 436,A320,Daily,1655,2150,2
BANGALORE,IND,6E 153,A320,Daily,1835,2245,1
BANGALORE,IND,6E 507,A320,134567,1840,2135,
BANGALORE,IND,6E 507,A320,2,1905,2135,
BANGALORE,IND,6E 107,A320,Daily,1940,2215,
BANGALORE,IND,6E 131,A320,Daily,2040,2310,
BHUBANESHWAR,IND,6E 253,A320,Daily,0700,0900,
BHUBANESHWAR,IND,6E 259,A320,Daily,1625,1825,
BHUBANESHWAR,IND,6E 341,A320,Daily,1900,2055,
CHENNAI,IND,6E 315,A320,Daily,0620,1225,2
CHENNAI,IND,6E 285,A320,Daily,0645,0935,
CHENNAI,IND,6E 602,A320,Daily,0830,1050,
CHENNAI,IND,6E 281,A320,Daily,1010,1255,
CHENNAI,IND,6E 547,A320,Daily,1345,1620,
CHENNAI,IND,6E 286,A320,Daily,1405,1835,1
CHENNAI,IND,6E 283,A320,Daily,1640,1940,
CHENNAI,IND,6E 289,A320,Daily,1740,2030,
CHENNAI,IND,6E 287,A320,Daily,2045,2330,
COCHIN,IND,6E 315,A320,Daily,0620,0925,
COCHIN,IND,6E 407,A320,6,800,1410,2
COCHIN,IND,6E 317,A320,Daily,0805,1215,1
COCHIN,IND,6E 407,A320,13457,830,1410,2
COCHIN,IND,6E 139,A320,Daily,1040,1530,1
COCHIN,IND,6E 515,A320,Daily,1325,1630,
COIMBATORE,IND,6E 285,A320,Daily,0645,1110,1
COIMBATORE,IND,6E 286,A320,Daily,1405,1700,
DIBRUGARH,IND,6E 205,A320,Daily,0955,1400,1
DIBRUGARH,IND,6E 571,A320,Daily,1045,1325,
GOA,IND,6E 181,A320,Daily,0925,1320,1
GOA,IND,6E 329,A320,Daily,1050,1320,
GOA,IND,6E 399,A320,Daily,1150,1450,
GOA,IND,6E 161,A320,Daily,1200,1600,1
GOA,IND,6E 337,A320,Daily,1330,1600,
GOA,IND,6E 335,A320,Daily,1420,1650,
GUWAHATI,IND,6E 221,A320,Daily,0535,0745,
GUWAHATI,IND,6E 127,A320,Daily,0745,1000,
GUWAHATI,IND,6E 571,A320,Daily,1045,1450,1
HYDERABAD,IND,6E 315,A320,Daily,0620,1400,3
HYDERABAD,IND,6E 303,A320,Daily,0700,0905,
HYDERABAD,IND,6E 317,A320,Daily,0805,1010,
HYDERABAD,IND,6E 301,A320,Daily,1235,1450,
HYDERABAD,IND,6E 309,A320,Daily,1620,1830,
HYDERABAD,IND,6E 387,A320,Daily,1840,2045,
HYDERABAD,IND,6E 307,A320,Daily,2020,2230,
IMPHAL,IND,6E 221,A320,Daily,0535,905,1
IMPHAL,IND,6E 127,A320,Daily,0745,1125,1
INDORE,IND,6E 436,A320,Daily,1655,1820,
JAIPUR,IND,6E 548,A320,Daily,2025,2115,
JAMMU,IND,6E 554,A320,Daily,0800,0920,
JAMMU,IND,6E 551,A320,Daily,1110,1355,1
JAMMU,IND,6E 536,A320,Daily,1430,1545,
KOLKATA,IND,6E 273,A320,Daily,0610,0810,
KOLKATA,IND,6E 219,A320,134567,710,0915,
KOLKATA,IND,6E 205,A320,Daily,0955,1200,
KOLKATA,IND,6E 135,A320,123457,1020,1835,3
KOLKATA,IND,6E 201,A320,Daily,1215,1415,
KOLKATA,IND,6E 203,A320,Daily,1530,1740,
KOLKATA,IND,6E 227,A320,Daily,1745,1945,
KOLKATA,IND,6E 209,A320,Daily,2010,2215,
KOLKATA,IND,6E 299,A320,Daily,2125,2335,
LUCKNOW,IND,6E 444,A320,Daily,0625,0730,
LUCKNOW,IND,6E 184,A320,2,905,1010,
LUCKNOW,IND,6E 184,A320,134567,910,1010,
LUCKNOW,IND,6E 522,A320,Daily,1140,1245,
LUCKNOW,IND,6E 312,A320,Daily,1250,1400,
LUCKNOW,IND,6E 146,A320,Daily,1655,1800,
MUMBAI,IND,6E 171,A320,Daily,0530,0745,
MUMBAI,IND,6E 183,A320,Daily,0630,0840,
MUMBAI,IND,6E 167,A320,Daily,0730,0935,
MUMBAI,IND,6E 179,A320,Daily,0835,1045,
MUMBAI,IND,6E 181,A320,Daily,0925,1145,
MUMBAI,IND,6E 139,A320,Daily,1040,1240,
MUMBAI,IND,6E 177,A320,Daily,1135,1330,
MUMBAI,IND,6E 175,A320,Daily,1315,1525,
MUMBAI,IND,6E 189,A320,Daily,1455,1655,
MUMBAI,IND,6E 169,A320,Daily,1615,1820,
MUMBAI,IND,6E 191,A320,Daily,1710,1915,
MUMBAI,IND,6E 187,A320,Daily,1830,2040,
MUMBAI,IND,6E 197,A320,Daily,1925,2135,
MUMBAI,IND,6E 185,A320,Daily,2030,2240,
NAGPUR,IND,6E 591,A320,Daily,0730,0900,
NAGPUR,IND,6E 135,A320,123457,1020,1155,
NAGPUR,IND,6E 436,A320,Daily,1655,1935,1
NAGPUR,IND,6E 137,A320,Daily,1930,2115,
PATNA,IND,6E 494,A320,Daily,0645,0830,
PATNA,IND,6E 178,A320,Daily,1230,1405,
PATNA,IND,6E 581,A320,Daily,1500,1630,
PATNA,IND,6E 493,A320,Daily,1545,1840,1
PUNE,IND,6E 143,A320,Daily,0505,0710,
PUNE,IND,6E 407,A320,6,800,1010,
PUNE,IND,6E 407,A320,13457,830,1040,
PUNE,IND,6E 135,A320,123457,1020,1345,1
PUNE,IND,6E 105,A320,123457,1435,1640,
PUNE,IND,6E 401,A320,Daily,1800,2005,
PUNE,IND,6E 137,A320,Daily,1930,2305,1
RAIPUR,IND,6E 453,A320,Daily,0655,0835,
RAIPUR,IND,6E 485,A320,Daily,1740,1920,
RANCHI,IND,6E 494,A320,Daily,0645,950,1
RANCHI,IND,6E 493,A320,Daily,1545,1725,
SRINAGAR,IND,6E 554,A320,Daily,0800,1035,1
SRINAGAR,IND,6E 551,A320,Daily,1110,1230,
SRINAGAR,IND,6E 435,A320,Daily,1210,1335,
SRINAGAR,IND,6E 555,A320,Daily,1320,1445,
SRINAGAR,IND,6E 557,A320,26,1605,1720,
TRIVANDRUM,IND,6E 315,A320,Daily,0620,1040,1
TRIVANDRUM,IND,6E 607,A320,Daily,0725,0930,
TRIVANDRUM,IND,6E 177,A320,Daily,1135,1630,1
VADODARA,IND,6E 702,A320,Daily,0545,0715,
VADODARA,IND,6E 487,A320,Daily,1820,1950,
VARANASI,IND,6E 308,A320,Daily,0900,1015,
VARANASI,IND,6E 118,A320,Daily,1310,1420,
VARANASI,IND,6E 176,A320,Daily,1630,1750,
VIZAG,IND,6E 605,A320,Daily,0545,0800,
VIZAG,IND,6E 301,A320,Daily,1235,1630,1
DIBRUGARH
DELHI,IND,6E 571,A320,Daily,1355,1805,1
DELHI,IND,6E 206,A320,Daily,1430,1855,1
GUWAHATI,IND,6E 571,A320,Daily,1355,1450,
KOLKATA,IND,6E 136,A320,Daily,1115,1300,
KOLKATA,IND,6E 206,A320,Daily,1430,1605,
GOA
AHMEDABAD,IND,6E 162,A320,Daily,1630,1805,
BANGALORE,IND,6E 499,A320,Daily,0810,0930,
BANGALORE,IND,6E 349,A320,134567,1600,1705,
CHENNAI,IND,6E 381,A320,Daily,1455,1755,1
DELHI,IND,6E 332,A320,Daily,1350,1630,
DELHI,IND,6E 398,A320,134567,1445,1720,
DELHI,IND,6E 398,A320,2,1600,1825,
DELHI,IND,6E 338,A320,Daily,1630,1900,
DELHI,IND,6E 162,A320,Daily,1630,2010,1
DELHI,IND,6E 192,A320,Daily,1800,2150,1
DELHI,IND,6E 336,A320,Daily,1800,2025,
HYDERABAD,IND,6E 381,A320,Daily,1455,1610,
KOLKATA,IND,6E 349,A320,134567,1600,2000,1
MUMBAI,IND,6E 438,A320,Daily,1350,1450,
MUMBAI,IND,6E 418,A320,Daily,1640,1755,
MUMBAI,IND,6E 192,A320,Daily,1800,1915,
GUWAHATI
AGARTALA,IND,6E 457,A320,Daily,1110,1155,
AHMEDABAD,IND,6E 433,A320,Daily,1740,2320,1
BAGDOGRA,IND,6E 434,A320,Daily,1100,1155,
BANGALORE,IND,6E 434,A320,Daily,1100,1640,2
BANGALORE,IND,6E 458,A320,Daily,1635,1955,
CHENNAI,IND,6E 291,A320,Daily,1745,2205,1
DELHI,IND,6E 222,A320,Daily,1050,1345,
DELHI,IND,6E 128,A320,Daily,1310,1605,
DELHI,IND,6E 571,A320,Daily,1520,1805,
HYDERABAD,IND,6E 458,A320,Daily,1635,2130,1
IMPHAL,IND,6E 221,A320,Daily,0815,0905,
IMPHAL,IND,6E 127,A320,Daily,1030,1125,
JAIPUR,IND,6E 208,A320,Daily,1235,1705,1
KOLKATA,IND,6E 434,A320,Daily,1100,1335,1
KOLKATA,IND,6E 457,A320,Daily,1110,1320,1
KOLKATA,IND,6E 208,A320,Daily,1235,1355,
KOLKATA,IND,6E 322,A320,Daily,1435,1545,
KOLKATA,IND,6E 291,A320,Daily,1745,1905,
MUMBAI,IND,6E 322,A320,Daily,1435,2000,1
MUMBAI,IND,6E 433,A320,Daily,1740,2120,
HYDERABAD
AGARTALA,IND,6E 457,A320,Daily,0610,1155,2
AHMEDABAD,IND,6E 372,A320,Daily,0605,0745,
BANGALORE,IND,6E 457,A320,Daily,0610,0710,
BANGALORE,IND,6E 413,A320,Daily,0705,0805,
BANGALORE,IND,6E 151,A320,Daily,0835,0940,
BANGALORE,IND,6E 465,A320,Daily,1050,1155,
BANGALORE,IND,6E 261,A320,134567,1350,1455,
BANGALORE,IND,6E 261,A320,2,1350,1505,
BANGALORE,IND,6E 357,A320,Daily,1910,2015,
BANGALORE,IND,6E 265,A320,Daily,2110,2220,
BHUBANESHWAR,IND,6E 266,A320,Daily,0815,0945,
BHUBANESHWAR,IND,6E 264,A320,Daily,1705,1835,
CHANDIGARH,IND,6E 247,A320,Daily,0720,1150,1
CHENNAI,IND,6E 301,A320,Daily,0955,1100,
CHENNAI,IND,6E 316,A320,Daily,1430,1545,
CHENNAI,IND,6E 506,A320,Daily,1625,1740,
CHENNAI,IND,6E 381,A320,Daily,1640,1755,
CHENNAI,IND,6E 385,A320,Daily,2010,2120,
CHENNAI,IND,6E 383,A320,Daily,2130,2255,
COCHIN,IND,6E 413,A320,Daily,0705,935,1
COCHIN,IND,6E 317,A320,Daily,1040,1215,
COCHIN,IND,6E 316,A320,Daily,1430,1905,2
